"id","Name","Full_Address","Website","Plus_Code","Rating","Reviews","URL",
"227","Hummus bar","Budapest, Wesselényi u. 14, 1075 Hungary","hummusbar.hu","F3W6+RM Budapest, Hungary","4.1","1,337","https://www.google.com/maps/place/Hummus+bar/@47.5095601,19.0337774,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc4283e3fc45:0x1fb15e280dd266f!8m2!3d47.4971016!4d19.0616984?hl=en",
"226","The Goat Herder - Espresso Bar","Budapest, István u. 5, 1078 Hungary","thegoatherder.hu","G33H+53 Budapest, Hungary","4.7","871","https://www.google.com/maps/place/The+Goat+Herder+-+Espresso+Bar/@47.5095601,19.0337774,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc636dc77255:0x3ca4be3da01ece01!8m2!3d47.5029806!4d19.0777361?hl=en",
"225","Hummusbar","Budapest, Nagymező u. 10, 1065 Hungary","hummusbar.hu","G326+XG Budapest, Hungary","3.9","463","https://www.google.com/maps/place/Hummusbar/@47.5095601,19.0337774,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc6eaad28c7d:0xc931d5f5a78e88e4!8m2!3d47.5024557!4d19.0613316?hl=en",
"224","Flow Specialty Coffee Bar & Bistro","Budapest, Andrássy út 66, 1062 Hungary","flowcoffee.hu","G348+XF Budapest, Hungary","4.5","416","https://www.google.com/maps/place/Flow+Specialty+Coffee+Bar+%26+Bistro/@47.5095601,19.0337774,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741dd887af26cb1:0x36a8d38cee614df3!8m2!3d47.5074514!4d19.0661917?hl=en",
"223","Flour Style Wok Bar","Budapest, Múzeum krt. 39, 1053 Hungary","flourstylewokbar.com","F3R6+6H Budapest, Hungary","4.5","1,096","https://www.google.com/maps/place/Flour+Style+Wok+Bar/@47.4905196,19.0439679,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc5b3ba953eb:0x943d5ca779369cb4!8m2!3d47.4905196!4d19.0614774?hl=en",
"222","Central Cafe and Restaurant 1887","Budapest, Károlyi utca 9, 1053 Hungary","centralkavehaz.hu","F3R4+QQ Budapest, Hungary","4.4","2,564","https://www.google.com/maps/place/Central+Cafe+and+Restaurant+1887/@47.491985,19.0393745,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc4465de643d:0x414750ff2b927031!8m2!3d47.491985!4d19.056884?hl=en",
"221","Ötkert","Budapest, Zrínyi u. 4/A, 1051 Hungary","otkert.hu","G22X+49 Budapest, Hungary","3.5","896","https://www.google.com/maps/place/%C3%96tkert/@47.5095601,19.0337774,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc159d3892b1:0x990ac900518e647!8m2!3d47.5003576!4d19.0484586?hl=en",
"220","Montenegrói Gurman","Budapest, Hercegprímás u. 2, 1051 Hungary","mnggurman.com","F3X3+P8 Budapest, Hungary","4.2","462","https://www.google.com/maps/place/Montenegr%C3%B3i+Gurman/@47.4964363,19.0358239,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc6aa325d891:0x6fa26853062b44c2!8m2!3d47.4992588!4d19.0532921?hl=en",
"219","I55 American Bar & Restaurant","Budapest, Alkotmány u. 20, 1054 Hungary","i55.hu","G353+5Q Budapest, Hungary","4.6","1,629","https://www.google.com/maps/place/I55+American+Bar+%26+Restaurant/@47.4964363,19.0358239,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741ddc0e499a8a7:0xc2bb317094ae124b!8m2!3d47.50794!4d19.0544877?hl=en",
"218","Drum Cafe Budapest","Budapest, Dob u. 2, 1072 Hungary","drumcafe.hu","F3W5+GJ Budapest, Hungary","4.2","6,407","https://www.google.com/maps/place/Drum+Cafe+Budapest/@47.4964363,19.0358239,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc42405dfee7:0x91215098ba3c027d!8m2!3d47.4963192!4d19.0590594?hl=en",
