"id","Name","Full_Address","Website","Plus_Code","Rating","Reviews","URL",
"348","Garden 79 Restaurant & Bar","Budapest, Lázár u. 11-13, 1065 Hungary","hilton.com","G324+XM Budapest, Hungary","","","https://www.google.com/maps/place/Garden+79+Restaurant+%26+Bar/@47.4781393,19.0278834,12z/data=!4m9!1m3!2m2!1srestaurants+near+Budapest,+Hungary!6e5!3m4!1s0x4741dde56799b0b5:0x42a89f7cb5a0390!8m2!3d47.5024177!4d19.0566616?hl=en",
"347","Lagos Büfé African Fast Foods","Budapest, Népszínház u. 42, 1081 Hungary","","F3VJ+J8 Budapest, Hungary","3.9","19","https://www.google.com/maps/place/Lagos+B%C3%BCf%C3%A9+African+Fast+Foods/@47.4781393,19.0278834,12z/data=!4m9!1m3!2m2!1srestaurants+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc8ad34e29bb:0xd6bb2e195e2d8fc0!8m2!3d47.4940442!4d19.0807524?hl=en",
"346","Vár Bistro","Budapest, Dísz tér 8, 1014 Hungary","facebook.com","F2XP+V2 Budapest, Hungary","3.7","1,000","https://www.google.com/maps/place/V%C3%A1r+Bistro/@47.4781393,19.0278834,12z/data=!4m9!1m3!2m2!1srestaurants+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc22e73939eb:0x1b99040a277d1e98!8m2!3d47.4997414!4d19.0350206?hl=en",
"345","Barack & Szilva","Budapest, Lőrinc Pap tér, 1088 Hungary","barackesszilva.hu","F3R9+38 Budapest, Hungary","","","https://www.google.com/maps/place/Barack+%26+Szilva/@47.4781393,19.0278834,12z/data=!4m9!1m3!2m2!1srestaurants+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc59436dd6d1:0xf154cee8b0504002!8m2!3d47.4902088!4d19.0683187?hl=en",
"344","Pasa kebab Palota","Budapest, Nyírpalota út 71-73, 1157 Hungary","facebook.com","G4VR+R7 Budapest, Hungary","4.3","438","https://www.google.com/maps/place/Pasa+kebab+Palota/@47.4781393,19.0278834,12z/data=!4m9!1m3!2m2!1srestaurants+near+Budapest,+Hungary!6e5!3m4!1s0x4741db1fdfd828ff:0x886d7ae4432063d6!8m2!3d47.5446031!4d19.1406367?hl=en",
"343","IKEA Étterem","Budapest, Örs vezér tér 23, 1148 Hungary","ikea.com","G44Q+4J Budapest, Hungary","4.5","175","https://www.google.com/maps/place/IKEA+%C3%89tterem/@47.4781393,19.0278834,12z/data=!4m9!1m3!2m2!1srestaurants+near+Budapest,+Hungary!6e5!3m4!1s0x4741db8f985687a9:0xe1caf55aa4efefe1!8m2!3d47.5053403!4d19.1390266?hl=en",
"342","Madison Restaurant and Bar","Budapest, Hercegprímás u. 18, 1051 Hungary","","G322+RX Budapest, Hungary","","","https://www.google.com/maps/place/Madison+Restaurant+and+Bar/@47.4781393,19.0278834,12z/data=!4m9!1m3!2m2!1srestaurants+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc14cfb5d807:0xd3062526defd029c!8m2!3d47.5020666!4d19.0524986?hl=en",
"341","Hanna Orthodox Kosher Restaurant","Budapest, Dob u. 35, 1074 Hungary","koserhanna.hu","F3X7+G3 Budapest, Hungary","3.8","812","https://www.google.com/maps/place/Hanna+Orthodox+Kosher+Restaurant/@47.50929,19.0224622,13z/data=!4m9!1m3!2m2!1srestaurants+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc69ad8992ff:0x91fe03a8ef00cc5e!8m2!3d47.4987885!4d19.0626982?hl=en",
"340","Double Shot Partisan Coffee","Budapest, Veres Pálné u. 33, 1053 Hungary","doubleshot.hu","F3Q5+C6 Budapest, Hungary","4.7","441","https://www.google.com/maps/place/Double+Shot+Partisan+Coffee/@47.50929,19.0224622,13z/data=!4m9!1m3!2m2!1srestaurants+near+Budapest,+Hungary!6e5!3m4!1s0x4741ddaf157b1d35:0x6943fb530174cc82!8m2!3d47.4886186!4d19.0580811?hl=en",
"339","Aranykéz Ételbár","Budapest 4, Aranykéz u. 2, 1052 Hungary","netpincer.hu","F3V2+WF Budapest, Hungary","3.8","62","https://www.google.com/maps/place/Aranyk%C3%A9z+%C3%89telb%C3%A1r/@47.50929,19.0224622,13z/data=!4m9!1m3!2m2!1srestaurants+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc40c52ed503:0x8b55a2e9b83c425f!8m2!3d47.4947979!4d19.0511636?hl=en",
